sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
5.6787;3.9509;8.668;5.0602;3.886;7.4474;-0.0469;-0.1095;-0.9059;-0.0402;-0.0325;-0.069;132.0;-43.44;-121.38;-80.58;187.56;-23.34;-34.19;5.0;40.093;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;14 / 16;716007;2018-04-03 08:19:37:672
4.91;4.332;4.4309;5.1012;4.0563;7.3276;0.1476;0.3409;-1.2273;-0.0353;-0.0138;-0.0874;137.0;-43.69;-121.4;-80.59;187.55;-23.99;-34.56;5.0;38.801;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;14 / 16;716506;2018-04-03 08:19:38:171
5.0387;4.4091;5.8845;5.0726;4.1129;7.3159;-0.0066;-0.0818;-1.3152;-0.0208;-0.0379;-0.079;137.0;-44.49;-122.08;-79.55;187.39;-24.8;-34.74;5.0;30.707;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;16 / 17;717006;2018-04-03 08:19:38:671
5.5651;4.5138;8.2965;5.1222;4.1886;7.2381;0.3421;-0.5243;-0.4154;-0.01;-0.0453;-0.0703;143.0;-44.96;-122.27;-79.59;187.3;-25.13;-35.1;5.0;34.081;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;16 / 17;717506;2018-04-03 08:19:39:171
5.2444;4.2404;7.2574;5.081;4.2081;7.2558;0.5398;-0.2875;1.7251;-0.0412;-0.0305;-0.0684;138.0;-45.16;-122.74;-78.95;186.67;-25.41;-35.0;5.0;36.191;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;15 / 16;718006;2018-04-03 08:19:39:671
5.7338;4.0843;6.6419;5.1245;4.2334;7.2103;-0.032;-0.5286;-1.0098;-0.0404;-0.035;-0.0597;138.0;-45.64;-122.95;-78.81;186.31;-25.46;-35.2;5.0;34.155;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;14 / 16;718507;2018-04-03 08:19:40:172
5.2432;3.9557;7.7228;5.1423;4.268;7.1771;0.0837;-0.4786;0.4399;-0.039;-0.0502;-0.0599;143.0;-46.13;-123.03;-78.05;186.41;-25.8;-35.62;5.0;33.431;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;14 / 16;719007;2018-04-03 08:19:40:672
5.0058;4.2147;7.346;5.11;4.3225;7.1676;0.4178;-0.5176;4.6383;-0.0113;-0.0452;-0.0554;148.0;-46.34;-122.89;-78.19;186.17;-25.98;-35.39;5.0;32.07;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;14 / 16;719506;2018-04-03 08:19:41:171
5.0422;4.3667;6.3206;5.1278;4.3433;7.1423;0.5235;0.0688;-0.1856;-0.0164;-0.0412;-0.0682;148.0;-45.76;-126.4;-83.44;188.81;-26.29;-35.68;5.0;45.049;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;18 / 20;720007;2018-04-03 08:19:41:672
5.4508;4.0825;6.8291;5.1171;4.4146;7.1061;-0.3922;0.2158;-0.5953;-0.0198;-0.0287;-0.07;148.0;-47.04;-125.76;-82.19;187.91;-26.45;-35.8;5.0;34.563;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;18 / 20;720506;2018-04-03 08:19:42:171
5.2839;4.2524;7.7868;5.1139;4.4226;7.1035;0.3479;-0.0934;0.4097;-0.0426;-0.0349;-0.0552;148.0;-48.21;-125.65;-79.7;186.3;-26.81;-35.75;5.0;32.759;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;12 / 14;721006;2018-04-03 08:19:42:671
5.5878;4.3344;6.8817;5.1361;4.4838;7.0488;0.7319;-0.134;0.8825;-0.0133;-0.0493;-0.0632;138.0;-49.58;-124.79;-78.81;184.83;-26.96;-35.91;5.0;35.154;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;12 / 14;721506;2018-04-03 08:19:43:171
4.7766;4.3116;6.5629;5.1366;4.5167;7.0275;0.4733;0.06;0.7062;-0.0027;-0.0304;-0.065;143.0;-49.84;-126.29;-78.49;184.67;-27.42;-36.16;5.0;33.544;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;19 / 20;722006;2018-04-03 08:19:43:671
5.9156;4.198;8.5651;5.1551;4.5181;7.013;-0.0641;-0.1747;-0.3568;-0.042;-0.0292;-0.0442;148.0;-49.54;-127.13;-78.17;184.7;-27.34;-36.24;5.0;44.119;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;19 / 20;722506;2018-04-03 08:19:44:171
5.4275;4.4014;8.2911;5.1656;4.5142;7.0078;-0.1306;-0.0998;-1.5634;-0.0043;-0.0376;-0.0466;148.0;-49.42;-127.75;-79.22;185.98;-27.41;-36.39;5.0;33.356;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;18 / 20;723007;2018-04-03 08:19:44:672
4.8329;4.0167;7.8389;5.1923;4.4606;7.0224;-0.0916;-0.3293;-0.0514;0.0035;-0.0439;-0.0432;143.0;-50.03;-127.48;-78.6;185.44;-27.26;-36.43;5.0;37.888;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;18 / 20;723507;2018-04-03 08:19:45:172
5.0428;3.9617;6.4367;5.1983;4.4511;7.024;-0.3051;-0.4449;-0.195;-0.0289;-0.0372;-0.0272;143.0;-50.86;-128.36;-79.91;185.3;-26.99;-36.5;5.0;42.372;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;14 / 18;724007;2018-04-03 08:19:45:672
5.2247;3.6781;9.0006;5.1745;4.3606;7.0979;-1.654;-1.2076;-1.1258;0.0395;-0.0547;-0.0216;161.0;-51.24;-127.35;-77.49;183.59;-26.69;-36.32;5.0;48.963;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;14 / 18;724506;2018-04-03 08:19:46:171
4.5756;3.9019;9.1011;5.1854;4.2783;7.1399;-0.243;-1.0308;-1.2701;-0.013;-0.0134;0.0025;153.0;-53.52;-128.45;-77.38;181.2;-25.87;-35.99;5.0;41.117;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;15 / 19;725006;2018-04-03 08:19:46:671
3.8261;3.3485;8.3312;5.1985;4.1728;7.1927;-0.5725;-0.6818;1.3625;-0.0099;-0.0384;0.0213;143.0;-54.17;-125.53;-74.53;180.54;-25.84;-36.18;5.0;42.532;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;15 / 19;725507;2018-04-03 08:19:47:172
3.4426;3.1212;7.3519;5.1803;4.0642;7.2675;-0.8592;-0.6002;0.663;0.0256;-0.0579;0.0136;143.0;-53.08;-124.6;-73.39;179.85;-25.18;-35.86;5.0;55.201;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;13 / 17;726007;2018-04-03 08:19:47:672
4.8071;2.3112;9.612;5.2309;3.7931;7.3771;-0.9853;-1.4185;0.0951;-0.0296;0.0249;0.0121;143.0;-53.05;-124.79;-72.58;179.77;-23.84;-35.78;5.0;35.301;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;13 / 17;726506;2018-04-03 08:19:48:171
4.4913;2.6211;6.1059;5.1932;3.6912;7.4549;-0.6065;-1.7658;1.6192;-0.0087;-0.0035;0.0399;127.0;-52.76;-123.67;-71.49;178.45;-22.75;-35.34;5.0;42.329;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;14 / 19;727006;2018-04-03 08:19:48:671
4.0456;2.8293;7.7408;5.013;3.6088;7.6169;-0.8093;-0.3009;2.5326;0.0022;-0.0086;0.0349;138.0;-52.94;-124.11;-72.39;177.73;-21.63;-34.26;5.0;45.089;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;14 / 19;727507;2018-04-03 08:19:49:172
4.1665;3.5088;9.8465;4.8579;3.5457;7.7459;-2.4971;-0.3181;-0.639;0.0065;0.044;0.0803;164.0;-52.58;-123.54;-73.3;177.11;-21.59;-33.35;5.0;47.741;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;15 / 20;728006;2018-04-03 08:19:49:671
3.308;2.4745;6.8357;4.6682;3.3576;7.9438;-0.5217;-1.4418;-0.2492;0.0433;-0.0122;0.0683;151.0;-52.99;-122.76;-73.57;175.33;-20.52;-31.32;5.0;38.902;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;15 / 20;728506;2018-04-03 08:19:50:171
4.59;2.3232;7.794;4.6405;3.2879;7.9891;-0.5358;-0.1237;-1.5419;-0.034;0.0534;0.0648;146.0;-52.29;-121.89;-73.69;174.74;-19.59;-30.15;5.0;42.578;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;14 / 19;729006;2018-04-03 08:19:50:671
4.8927;2.846;6.07;4.5487;3.1765;8.0864;-0.0989;-1.0669;1.3397;0.0531;-0.0176;0.0574;138.0;-51.17;-121.28;-73.18;174.54;-18.99;-29.67;5.0;28.264;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;14 / 19;729506;2018-04-03 08:19:51:171
3.7794;2.8448;7.6821;4.4333;3.1342;8.1666;-0.2782;-0.5322;0.5817;0.0225;0.028;0.0372;138.0;-52.57;-122.52;-76.26;173.24;-18.64;-28.5;5.0;29.301;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;13 / 16;730007;2018-04-03 08:19:51:672
4.398;2.4739;8.7452;4.3832;3.0607;8.2213;-0.7837;-0.4841;-0.3101;0.026;0.0165;0.043;143.0;-50.72;-121.32;-73.86;173.54;-18.33;-28.29;5.0;26.185;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;13 / 16;730507;2018-04-03 08:19:52:172
4.6408;2.7653;9.6784;4.3151;3.0001;8.2795;-0.2021;-0.0119;1.042;0.0637;0.0213;0.033;146.0;-50.35;-119.96;-74.37;173.36;-17.81;-27.53;5.0;25.183;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;15 / 18;731006;2018-04-03 08:19:52:671
4.0379;2.8735;7.6235;4.2354;3.0277;8.3106;-0.3497;-0.3938;-0.998;0.051;0.0413;0.0288;140.0;-50.54;-120.76;-75.68;173.1;-18.43;-27.33;5.0;31.485;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;15 / 18;731506;2018-04-03 08:19:53:171
4.1916;3.0225;9.524;4.1977;3.0375;8.3261;0.1949;-0.2847;-0.1014;0.0469;0.0361;0.0233;156.0;-49.93;-119.87;-76.08;173.09;-18.04;-26.76;5.0;26.912;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;13 / 15;732007;2018-04-03 08:19:53:672
4.3645;3.5938;7.7276;4.141;3.0832;8.3377;0.4497;0.4612;0.8224;0.018;0.0217;0.0492;151.0;-49.68;-118.86;-75.81;172.91;-18.19;-26.68;5.0;23.848;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;13 / 15;732506;2018-04-03 08:19:54:171
4.6564;3.3443;9.2255;4.1058;3.1658;8.3241;0.0579;-0.1866;0.5036;0.0285;-0.0034;0.0628;167.0;-48.07;-119.21;-75.84;173.58;-18.83;-26.25;5.0;23.316;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;13 / 15;733007;2018-04-03 08:19:54:672
4.4614;2.852;7.5583;4.1279;3.1511;8.3188;-0.1754;-0.3898;0.8632;0.0145;0.0365;0.0541;169.0;-48.2;-120.15;-75.54;173.81;-18.74;-26.39;5.0;22.376;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;13 / 15;733506;2018-04-03 08:19:55:171
4.2197;2.5511;7.6845;4.1472;3.1674;8.3029;0.9152;-0.6818;0.3429;0.035;0.0246;0.0213;151.0;-48.47;-118.88;-76.71;174.02;-18.74;-26.39;5.0;22.558;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;16 / 18;734006;2018-04-03 08:19:55:671
4.8604;2.0007;8.8594;4.2197;3.0587;8.3071;0.6772;-0.4935;-0.1575;-0.0177;0.0149;0.0451;135.0;-48.43;-118.76;-76.92;174.4;-18.66;-26.74;5.0;20.346;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;16 / 18;734506;2018-04-03 08:19:56:171
4.9435;2.1814;8.735;4.2498;2.9749;8.3222;0.5735;-1.1596;-0.7237;0.0135;0.012;0.0202;130.0;-48.82;-118.95;-78.27;174.35;-18.17;-26.93;5.0;24.765;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;18 / 20;735007;2018-04-03 08:19:56:672
4.7964;2.2203;8.4508;4.3108;2.8821;8.3235;0.4957;-0.7915;-0.6148;0.0423;-0.0097;0.0159;125.0;-47.91;-117.72;-76.87;174.93;-17.38;-27.14;5.0;22.617;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;18 / 20;735507;2018-04-03 08:19:57:172
4.8813;2.1503;8.2463;4.3503;2.8239;8.3229;0.7434;-0.5618;0.0396;0.0101;0.0097;0.0164;100.0;-48.39;-118.31;-79.0;175.8;-17.09;-27.38;5.0;21.706;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;14 / 16;736006;2018-04-03 08:19:57:671
4.7898;2.0612;9.0945;4.3798;2.7339;8.3375;0.1916;-0.5329;0.1738;0.0082;0.0147;0.0131;144.0;-47.94;-119.88;-78.17;175.93;-16.34;-27.63;5.0;18.313;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;14 / 16;736506;2018-04-03 08:19:58:171
4.6953;2.6271;8.1224;4.4009;2.6962;8.3387;0.7113;-0.4438;-0.2058;6.0E-4;0.0229;0.0075;251.0;-47.09;-117.54;-77.06;176.24;-16.19;-27.71;5.0;21.719;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;17 / 19;737007;2018-04-03 08:19:58:672
4.919;2.7647;8.1727;4.4342;2.7416;8.3061;0.0615;0.0861;-0.9018;0.0202;0.0048;0.005;251.0;-47.81;-120.55;-78.4;176.26;-16.09;-27.88;5.0;21.373;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;17 / 19;737506;2018-04-03 08:19:59:171
4.8604;3.333;7.6618;4.4519;2.7617;8.29;0.2427;-0.0939;-0.0127;0.0261;-0.0044;0.001;251.0;-47.18;-119.37;-77.53;176.95;-16.23;-28.1;5.0;6.896;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;15 / 18;738006;2018-04-03 08:19:59:671
5.0823;3.5764;7.9274;4.5035;2.9766;8.1871;0.4485;1.0135;-0.125;0.0163;0.0036;0.0082;251.0;-46.24;-119.76;-77.94;177.93;-16.99;-28.51;5.0;9.953;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;15 / 18;738506;2018-04-03 08:20:00:171
4.7988;4.0454;7.5721;4.5049;3.0676;8.1527;0.0368;0.9501;-0.7297;0.0199;-0.004;0.0034;258.0;-46.56;-116.8;-78.72;177.96;-18.23;-28.92;5.0;11.529;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;16 / 19;739006;2018-04-03 08:20:00:671
4.7216;4.6777;7.4608;4.5179;3.3885;8.0173;0.0025;1.7718;-1.1005;0.0082;0.0102;2.0E-4;258.0;-47.84;-119.5;-80.66;178.26;-18.98;-29.14;5.0;35.937;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;16 / 19;739507;2018-04-03 08:20:01:172
4.468;5.3872;6.9721;4.4971;3.5513;7.9583;-0.2251;1.4963;-1.2539;0.0086;0.0129;5.0E-4;266.0;-45.86;-120.53;-78.71;179.15;-21.23;-29.47;5.0;19.95;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;18 / 19;740007;2018-04-03 08:20:01:672
4.2975;5.9758;7.3819;4.4944;3.8618;7.8139;0.1327;1.8032;-0.2485;0.0144;-0.0018;0.0113;266.0;-45.76;-120.77;-78.57;179.36;-22.25;-29.67;5.0;39.241;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;18 / 19;740507;2018-04-03 08:20:02:172
4.7085;5.0061;7.2628;4.4735;3.9673;7.7729;-0.696;1.1583;-0.9441;0.0137;0.0226;-0.0051;274.0;-45.8;-118.23;-79.71;180.03;-23.86;-29.92;5.0;45.092;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;17 / 18;741007;2018-04-03 08:20:02:672
4.2927;4.7681;7.0385;4.4477;4.1128;7.7119;-0.2594;1.1138;-0.8163;0.0077;0.024;-0.0011;274.0;-45.9;-120.6;-79.85;180.13;-24.28;-30.0;5.0;37.935;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;17 / 18;741506;2018-04-03 08:20:03:171
3.9218;4.9523;6.7178;4.4241;4.2107;7.6725;0.5909;1.0697;-0.8037;-0.005;0.0145;0.0094;274.0;-44.82;-119.84;-78.08;179.98;-25.43;-29.97;5.0;33.474;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;19 / 20;742006;2018-04-03 08:20:03:671
4.3806;4.8225;7.1186;4.408;4.3524;7.6024;0.7127;0.2773;0.8721;0.0255;0.0072;0.0028;274.0;-45.19;-118.61;-80.13;180.9;-25.8;-30.02;5.0;33.079;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;19 / 20;742507;2018-04-03 08:20:04:172
4.5403;3.9952;7.5894;4.3964;4.346;7.6128;0.1837;-2.0E-4;-0.5268;0.0073;0.004;0.0219;274.0;-44.73;-120.89;-79.12;180.45;-26.31;-30.01;5.0;39.244;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;19 / 20;743007;2018-04-03 08:20:04:672
4.4554;4.2255;8.7218;4.3942;4.3195;7.6291;0.0861;0.0294;0.1287;0.0265;0.0113;0.0108;274.0;-45.35;-119.93;-80.67;181.21;-26.13;-29.93;5.0;25.001;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;19 / 20;743507;2018-04-03 08:20:05:172
4.5439;4.1812;7.0887;4.3907;4.3191;7.6313;0.0124;-0.1796;0.2122;0.0302;0.0083;-0.0031;274.0;-44.55;-119.93;-78.81;180.37;-26.13;-29.94;5.0;39.702;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;12 / 13;744007;2018-04-03 08:20:05:672
4.5344;4.3529;7.2724;4.3908;4.3351;7.6222;0.4168;0.3437;-0.1137;-0.0083;3.0E-4;-0.0057;274.0;-44.3;-119.65;-80.6;181.89;-26.22;-29.89;5.0;42.997;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;12 / 13;744507;2018-04-03 08:20:06:172
4.401;4.7417;8.0237;4.3874;4.3735;7.6022;-0.1077;0.1628;-0.126;-0.001;-0.0101;-0.0088;274.0;-44.1;-120.38;-78.86;181.11;-26.24;-29.94;5.0;41.319;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;19 / 19;745007;2018-04-03 08:20:06:672
4.3268;4.6813;7.1121;4.374;4.4429;7.5696;0.1825;0.2409;-0.2415;-0.0034;-0.0061;-0.007;274.0;-44.61;-119.23;-79.82;180.83;-26.78;-29.94;5.0;42.694;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;19 / 19;745507;2018-04-03 08:20:07:172
4.4883;3.9102;8.0542;4.3566;4.4669;7.5655;0.392;-0.1463;-0.0924;0.0036;0.0052;-0.0206;274.0;-44.27;-120.15;-78.92;181.24;-26.94;-30.02;5.0;42.873;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;17 / 18;746007;2018-04-03 08:20:07:672
4.4452;3.8851;6.6359;4.3541;4.3917;7.6109;0.4535;0.0274;-0.1397;0.0081;-0.0063;-0.0157;274.0;-44.15;-119.27;-80.38;181.36;-26.77;-29.78;5.0;43.637;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;17 / 18;746506;2018-04-03 08:20:08:171
4.6247;4.2428;7.3998;4.3273;4.3938;7.6249;0.5966;-0.2187;0.2552;0.0255;0.001;-0.0191;274.0;-44.36;-119.1;-79.95;181.07;-26.62;-29.58;5.0;29.416;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;18 / 19;747006;2018-04-03 08:20:08:671
4.4919;3.8331;8.0913;4.297;4.3655;7.6583;0.574;-0.2732;0.9152;-0.0035;0.002;-0.0059;274.0;-44.31;-119.94;-80.78;181.39;-26.76;-29.5;5.0;38.343;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;18 / 19;747506;2018-04-03 08:20:09:171
4.4578;3.8875;8.7105;4.2543;4.3438;7.6943;-0.1339;-0.2011;0.5949;0.0028;0.0141;-0.0168;274.0;-44.0;-119.17;-80.36;180.18;-26.29;-28.94;5.0;32.327;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;19 / 20;748006;2018-04-03 08:20:09:671
4.1838;3.9497;7.2347;4.208;4.3078;7.7399;0.1447;-0.4338;0.0024;-0.0072;8.0E-4;0.0023;274.0;-43.67;-120.27;-80.24;179.9;-26.19;-28.74;5.0;46.048;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;19 / 20;748507;2018-04-03 08:20:10:172
4.2353;3.9383;8.0818;4.1833;4.3092;7.7525;0.2593;-0.2991;0.1602;-0.002;0.0144;-0.0094;274.0;-43.76;-119.15;-81.27;179.78;-26.07;-28.35;5.0;48.676;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;16 / 17;749006;2018-04-03 08:20:10:671
3.8835;3.8474;6.9464;4.1421;4.3105;7.7738;0.0641;-0.4988;0.2795;0.0333;-0.0055;-0.0138;274.0;-42.68;-120.22;-80.64;180.25;-25.95;-28.14;5.0;56.201;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;16 / 17;749506;2018-04-03 08:20:11:171
4.459;3.8349;8.5172;4.132;4.3268;7.7702;-0.0633;-0.7078;-0.3618;0.0058;9.0E-4;0.0014;260.0;-43.45;-120.98;-81.41;180.05;-26.18;-28.0;5.0;51.591;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;16 / 19;750007;2018-04-03 08:20:11:672
4.3082;3.8253;8.6518;4.1076;4.2637;7.8179;-0.1292;-0.5019;-0.1718;-0.012;0.011;0.0043;123.0;-44.0;-120.32;-82.17;179.46;-25.76;-27.82;5.0;57.454;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;16 / 19;750506;2018-04-03 08:20:12:171
4.392;3.9036;9.4798;4.0882;4.2173;7.8531;-0.1258;-0.2085;0.1335;-0.0067;0.0331;-0.0029;206.0;-42.46;-120.38;-80.7;180.41;-25.77;-27.72;5.0;57.004;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;16 / 19;751007;2018-04-03 08:20:12:672
4.0504;3.836;9.2859;4.1098;4.2114;7.845;0.1281;-0.4041;1.032;-0.001;0.013;-0.005;206.0;-43.24;-120.56;-81.91;179.84;-25.74;-27.55;5.0;58.651;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;16 / 19;751506;2018-04-03 08:20:13:171
3.9212;3.9126;7.5194;4.0998;4.1714;7.8716;0.5679;-0.0987;0.562;0.0303;0.0108;-0.0289;212.0;-42.14;-119.88;-80.7;180.32;-25.43;-27.65;5.0;58.195;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;16 / 19;752007;2018-04-03 08:20:13:672
4.6594;3.5681;8.4778;4.07;4.1675;7.889;0.3926;-0.8124;0.6151;0.0116;0.0015;-0.0106;212.0;-43.08;-121.25;-81.82;179.51;-25.27;-27.3;5.0;53.14;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;16 / 19;752507;2018-04-03 08:20:14:172
4.8095;2.73;8.5531;4.0895;4.0816;7.9238;0.2521;-0.9519;0.7448;-0.0202;-0.0073;-0.0039;205.0;-42.33;-120.16;-79.51;179.47;-25.15;-27.29;5.0;53.389;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;16 / 19;753007;2018-04-03 08:20:14:672
4.5924;2.5906;7.8395;4.1151;3.9763;7.964;0.6291;-1.126;-0.0346;-0.0035;-0.0031;-0.0368;184.0;-43.48;-117.33;-82.41;179.54;-23.92;-27.33;5.0;47.761;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;16 / 19;753506;2018-04-03 08:20:15:171
4.6199;3.0739;6.9308;4.1983;3.8868;7.9648;0.6817;-1.2812;1.0289;-0.0011;-0.0592;-0.0602;169.0;-44.31;-121.0;-83.61;180.19;-23.35;-27.79;5.0;54.803;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;17 / 19;754007;2018-04-03 08:20:15:672
5.4299;3.3234;7.4171;4.3334;3.8524;7.9089;0.0619;-0.3636;-0.9006;-0.0583;-0.0708;-0.1091;134.0;-43.73;-121.71;-82.61;180.99;-23.13;-28.72;5.0;40.33;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;17 / 19;754506;2018-04-03 08:20:16:171
5.1098;3.3676;6.9081;4.5325;3.7268;7.8574;2.8881;-0.8941;-0.2018;-0.0621;-0.0826;-0.1177;166.0;-44.5;-119.55;-82.09;181.51;-22.34;-29.98;5.0;46.469;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;15 / 17;755006;2018-04-03 08:20:16:671
5.2743;2.9848;5.4885;4.6971;3.6814;7.7817;1.2232;-0.3459;-1.0419;-0.119;-0.1372;-0.2441;123.0;-45.16;-120.81;-84.04;183.66;-22.05;-31.12;5.0;34.796;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;15 / 17;755506;2018-04-03 08:20:17:171
5.8594;3.799;6.8381;4.9926;3.7563;7.5588;1.4038;-0.1807;-0.1578;-0.106;-0.1497;-0.2505;123.0;-48.39;-124.76;-80.93;183.31;-22.52;-33.44;5.0;31.717;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;15 / 17;756006;2018-04-03 08:20:17:671
6.9727;3.3258;7.3801;5.1998;3.75;7.4209;0.9782;-0.4379;-0.8015;-0.2066;-0.1461;-0.3134;102.0;-49.48;-126.18;-77.41;182.85;-22.48;-35.02;5.0;29.644;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;15 / 17;756506;2018-04-03 08:20:18:171
6.2907;3.8767;6.9918;5.3;3.9006;7.2709;1.1317;-0.227;-0.3719;-0.1639;-0.1218;-0.2872;99.0;-51.3;-126.03;-72.37;180.3;-23.04;-35.59;5.0;44.724;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;16 / 18;757006;2018-04-03 08:20:18:671
6.006;4.9619;6.9464;5.2974;4.0599;7.1851;0.9492;1.0877;-1.1334;-0.1304;-0.1279;-0.2685;120.0;-52.09;-128.06;-70.59;180.2;-24.46;-36.4;5.0;43.172;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;16 / 18;757506;2018-04-03 08:20:19:171
6.5838;4.2638;6.4379;5.3194;4.391;6.9709;1.3085;-0.0238;-0.4136;-0.1731;-0.1409;-0.2902;125.0;-53.31;-129.71;-69.95;179.92;-25.93;-37.06;5.0;31.462;42.48628;-83.43648;735.48;NaN;100.08;14.680644;266.6;15 / 17;758006;2018-04-03 08:20:19:671
